length_ft,width_ft,length_norm,surface_code,lighted,area,size_category
8000.0,800.0,0.26666666666666666,551,0,6400000.0,large
5000.0,500.0,0.16666666666666666,551,0,2500000.0,large
7000.0,700.0,0.23333333333333334,551,0,4900000.0,large
1200.0,100.0,0.04,501,0,120000.0,medium
30.0,30.0,0.001,123,0,900.0,small
50.0,50.0,0.0016666666666666668,123,0,2500.0,small
2350.0,100.0,0.07833333333333334,501,0,235000.0,large
1050.0,75.0,0.035,501,0,78750.0,medium
45.0,45.0,0.0015,123,1,2025.0,small
75.0,75.0,0.0025,127,0,5625.0,small
46.0,46.0,0.0015333333333333334,127,0,2116.0,small
1750.0,75.0,0.058333333333333334,501,0,131250.0,medium
1800.0,60.0,0.06,501,0,108000.0,medium
3200.0,180.0,0.10666666666666667,501,0,576000.0,large
20.0,20.0,0.0006666666666666666,501,0,400.0,small
2800.0,100.0,0.09333333333333334,501,0,280000.0,large
910.0,910.0,0.030333333333333334,506,0,828100.0,large
2800.0,200.0,0.09333333333333334,501,0,560000.0,large
3500.0,50.0,0.11666666666666667,25,1,175000.0,medium
100.0,100.0,0.0033333333333333335,25,0,10000.0,small
20.0,20.0,0.0006666666666666666,123,0,400.0,small
50.0,50.0,0.0016666666666666668,123,0,2500.0,small
1800.0,50.0,0.06,501,0,90000.0,medium
2025.0,75.0,0.0675,501,0,151875.0,medium
2300.0,100.0,0.07666666666666666,501,0,230000.0,large
2000.0,100.0,0.06666666666666667,501,0,200000.0,large
4000.0,100.0,0.13333333333333333,507,0,400000.0,large
2850.0,135.0,0.095,512,0,384750.0,large
4700.0,100.0,0.15666666666666668,511,0,470000.0,large
2150.0,15.0,0.07166666666666667,172,0,32250.0,small
2500.0,140.0,0.08333333333333333,511,0,350000.0,large
4950.0,200.0,0.165,511,0,990000.0,large
2875.0,60.0,0.09583333333333334,34,0,172500.0,medium
2000.0,50.0,0.06666666666666667,501,0,100000.0,medium
2000.0,70.0,0.06666666666666667,501,0,140000.0,medium
2200.0,70.0,0.07333333333333333,501,0,154000.0,medium
2100.0,90.0,0.07,501,0,189000.0,medium
100.0,100.0,0.0033333333333333335,25,0,10000.0,small
1800.0,80.0,0.06,501,0,144000.0,medium
1000.0,30.0,0.03333333333333333,501,0,30000.0,small
3000.0,60.0,0.1,501,0,180000.0,medium
9500.0,300.0,0.31666666666666665,552,0,2850000.0,large
10000.0,4000.0,0.3333333333333333,551,0,40000000.0,large
48.0,16.0,0.0016,123,0,768.0,small
2000.0,50.0,0.06666666666666667,501,0,100000.0,medium
2135.0,80.0,0.07116666666666667,501,0,170800.0,medium
100.0,50.0,0.0033333333333333335,25,1,5000.0,small
24.0,12.0,0.0008,123,0,288.0,small
24.0,12.0,0.0008,501,0,288.0,small
70.0,70.0,0.0023333333333333335,25,0,4900.0,small
20.0,20.0,0.0006666666666666666,123,0,400.0,small
40.0,40.0,0.0013333333333333333,123,0,1600.0,small
100.0,100.0,0.0033333333333333335,127,0,10000.0,small
43.0,44.0,0.0014333333333333333,4,1,1892.0,small
10000.0,4000.0,0.3333333333333333,551,0,40000000.0,large
2300.0,40.0,0.07666666666666666,25,0,92000.0,medium
2600.0,60.0,0.08666666666666667,501,0,156000.0,medium
60.0,60.0,0.002,123,0,3600.0,small
3200.0,40.0,0.10666666666666667,25,0,128000.0,medium
2000.0,100.0,0.06666666666666667,501,0,200000.0,large
1300.0,60.0,0.043333333333333335,501,0,78000.0,medium
2100.0,150.0,0.07,501,0,315000.0,large
1500.0,100.0,0.05,501,0,150000.0,medium
1200.0,100.0,0.04,501,0,120000.0,medium
1400.0,200.0,0.04666666666666667,501,0,280000.0,large
2600.0,70.0,0.08666666666666667,501,0,182000.0,medium
1050.0,28.0,0.035,501,0,29400.0,small
2800.0,40.0,0.09333333333333334,168,0,112000.0,medium
1200.0,50.0,0.04,511,0,60000.0,medium
100.0,100.0,0.0033333333333333335,123,1,10000.0,small
150.0,50.0,0.005,501,0,7500.0,small
12.0,12.0,0.0004,501,0,144.0,small
40.0,40.0,0.0013333333333333333,25,0,1600.0,small
38.0,10.0,0.0012666666666666666,383,0,380.0,small
1400.0,130.0,0.04666666666666667,501,0,182000.0,medium
900.0,130.0,0.03,501,0,117000.0,medium
2000.0,30.0,0.06666666666666667,501,0,60000.0,medium
3400.0,70.0,0.11333333333333333,168,0,238000.0,large
61.0,54.0,0.002033333333333333,123,1,3294.0,small
56.0,56.0,0.0018666666666666666,123,1,3136.0,small
30.0,30.0,0.001,115,0,900.0,small
40.0,40.0,0.0013333333333333333,123,1,1600.0,small
27.0,27.0,0.0009,123,0,729.0,small
30.0,27.0,0.001,123,0,810.0,small
5005.0,75.0,0.16683333333333333,36,0,375375.0,large
3800.0,75.0,0.12666666666666668,25,1,285000.0,large
50.0,50.0,0.0016666666666666668,501,0,2500.0,small
2400.0,100.0,0.08,501,0,240000.0,large
150.0,150.0,0.005,25,0,22500.0,small
46.0,46.0,0.0015333333333333334,123,1,2116.0,small
3300.0,150.0,0.11,501,0,495000.0,large
2500.0,150.0,0.08333333333333333,501,0,375000.0,large
1500.0,60.0,0.05,501,0,90000.0,medium
3700.0,30.0,0.12333333333333334,301,0,111000.0,medium
30.0,30.0,0.001,123,0,900.0,small
50.0,50.0,0.0016666666666666668,123,0,2500.0,small
3000.0,75.0,0.1,501,0,225000.0,large
6000.0,60.0,0.2,25,0,360000.0,large
3200.0,30.0,0.10666666666666667,337,0,96000.0,medium
1200.0,100.0,0.04,501,0,120000.0,medium
2500.0,90.0,0.08333333333333333,51,0,225000.0,large
3380.0,100.0,0.11266666666666666,512,1,338000.0,large
1400.0,100.0,0.04666666666666667,551,0,140000.0,medium
800.0,80.0,0.02666666666666667,337,0,64000.0,medium
65.0,65.0,0.0021666666666666666,123,1,4225.0,small
1800.0,80.0,0.06,527,0,144000.0,medium
3407.0,150.0,0.11356666666666666,31,1,511050.0,large
30.0,30.0,0.001,123,0,900.0,small
60.0,60.0,0.002,16,0,3600.0,small
100.0,100.0,0.0033333333333333335,501,1,10000.0,small
3248.0,200.0,0.10826666666666666,512,1,649600.0,large
3600.0,200.0,0.12,512,0,720000.0,large
2575.0,30.0,0.08583333333333333,25,0,77250.0,medium
1500.0,100.0,0.05,501,0,150000.0,medium
65.0,65.0,0.0021666666666666666,16,0,4225.0,small
2100.0,150.0,0.07,512,0,315000.0,large
2405.0,85.0,0.08016666666666666,512,1,204425.0,large
3000.0,40.0,0.1,301,0,120000.0,medium
40.0,40.0,0.0013333333333333333,25,0,1600.0,small
300.0,200.0,0.01,123,0,60000.0,medium
64.0,64.0,0.0021333333333333334,27,0,4096.0,small
2144.0,150.0,0.07146666666666666,501,0,321600.0,large
50.0,50.0,0.0016666666666666668,501,0,2500.0,small
4000.0,800.0,0.13333333333333333,551,0,3200000.0,large
100.0,100.0,0.0033333333333333335,123,0,10000.0,small
4000.0,500.0,0.13333333333333333,551,0,2000000.0,large
4000.0,1000.0,0.13333333333333333,551,0,4000000.0,large
1500.0,60.0,0.05,501,0,90000.0,medium
2000.0,60.0,0.06666666666666667,501,0,120000.0,medium
1600.0,60.0,0.05333333333333334,501,0,96000.0,medium
65.0,65.0,0.0021666666666666666,25,1,4225.0,small
2450.0,80.0,0.08166666666666667,501,0,196000.0,medium
1300.0,50.0,0.043333333333333335,501,0,65000.0,medium
1800.0,50.0,0.06,501,0,90000.0,medium
45.0,12.0,0.0015,501,0,540.0,small
40.0,40.0,0.0013333333333333333,16,1,1600.0,small
1400.0,100.0,0.04666666666666667,513,0,140000.0,medium
2600.0,150.0,0.08666666666666667,501,0,390000.0,large
30.0,30.0,0.001,501,0,900.0,small
200.0,75.0,0.006666666666666667,123,0,15000.0,small
200.0,200.0,0.006666666666666667,16,0,40000.0,small
300.0,200.0,0.01,501,0,60000.0,medium
1200.0,120.0,0.04,168,0,144000.0,medium
50.0,50.0,0.0016666666666666668,123,0,2500.0,small
100.0,30.0,0.0033333333333333335,25,0,3000.0,small
1800.0,20.0,0.06,25,0,36000.0,small
30.0,30.0,0.001,16,1,900.0,small
2100.0,200.0,0.07,501,0,420000.0,large
4500.0,100.0,0.15,213,0,450000.0,large
2300.0,20.0,0.07666666666666666,16,0,46000.0,small
2700.0,75.0,0.09,501,0,202500.0,large
2200.0,30.0,0.07333333333333333,347,0,66000.0,medium
1000.0,30.0,0.03333333333333333,311,0,30000.0,small
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
1482.0,75.0,0.0494,25,0,111150.0,medium
1238.0,75.0,0.04126666666666667,25,0,92850.0,medium
1000.0,75.0,0.03333333333333333,25,0,75000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
60.0,60.0,0.002,25,1,3600.0,small
3850.0,150.0,0.12833333333333333,509,0,577500.0,large
1800.0,40.0,0.06,497,0,72000.0,medium
5875.0,80.0,0.19583333333333333,168,0,470000.0,large
40.0,40.0,0.0013333333333333333,115,1,1600.0,small
2465.0,130.0,0.08216666666666667,501,0,320450.0,large
30.0,22.0,0.001,36,0,660.0,small
3000.0,200.0,0.1,501,0,600000.0,large
50.0,50.0,0.0016666666666666668,25,0,2500.0,small
1320.0,100.0,0.044,512,0,132000.0,medium
4039.0,72.0,0.13463333333333333,25,0,290808.0,large
44.0,44.0,0.0014666666666666667,25,1,1936.0,small
2700.0,90.0,0.09,301,0,243000.0,large
40.0,40.0,0.0013333333333333333,123,0,1600.0,small
85.0,85.0,0.0028333333333333335,123,0,7225.0,small
2000.0,100.0,0.06666666666666667,551,0,200000.0,large
2000.0,100.0,0.06666666666666667,551,0,200000.0,large
48.0,48.0,0.0016,127,0,2304.0,small
2250.0,100.0,0.075,501,1,225000.0,large
2200.0,80.0,0.07333333333333333,501,0,176000.0,medium
2500.0,90.0,0.08333333333333333,501,0,225000.0,large
3000.0,60.0,0.1,42,0,180000.0,medium
1200.0,42.0,0.04,501,0,50400.0,medium
2500.0,75.0,0.08333333333333333,501,0,187500.0,medium
2100.0,70.0,0.07,501,0,147000.0,medium
1257.0,30.0,0.0419,361,0,37710.0,small
1769.0,30.0,0.05896666666666667,361,0,53070.0,medium
2900.0,50.0,0.09666666666666666,512,0,145000.0,medium
40.0,40.0,0.0013333333333333333,123,0,1600.0,small
100.0,100.0,0.0033333333333333335,501,0,10000.0,small
2400.0,50.0,0.08,501,0,120000.0,medium
2300.0,100.0,0.07666666666666666,501,0,230000.0,large
2400.0,60.0,0.08,172,0,144000.0,medium
2500.0,100.0,0.08333333333333333,501,0,250000.0,large
2997.0,50.0,0.0999,42,1,149850.0,medium
1900.0,50.0,0.06333333333333334,511,0,95000.0,medium
2370.0,50.0,0.079,501,0,118500.0,medium
2000.0,80.0,0.06666666666666667,501,0,160000.0,medium
45.0,45.0,0.0015,123,0,2025.0,small
1800.0,70.0,0.06,501,0,126000.0,medium
2400.0,50.0,0.08,501,0,120000.0,medium
3000.0,350.0,0.1,551,0,1050000.0,large
1800.0,350.0,0.06,551,0,630000.0,large
1463.0,40.0,0.048766666666666666,501,0,58520.0,medium
1680.0,60.0,0.056,501,0,100800.0,medium
3133.0,40.0,0.10443333333333334,36,1,125320.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
2600.0,100.0,0.08666666666666667,501,0,260000.0,large
2400.0,100.0,0.08,301,0,240000.0,large
1800.0,100.0,0.06,497,0,180000.0,medium
2790.0,40.0,0.093,36,1,111600.0,medium
1400.0,50.0,0.04666666666666667,168,0,70000.0,medium
40.0,40.0,0.0013333333333333333,123,0,1600.0,small
2463.0,200.0,0.0821,551,0,492600.0,large
2721.0,200.0,0.0907,551,0,544200.0,large
50.0,50.0,0.0016666666666666668,123,0,2500.0,small
2100.0,75.0,0.07,551,0,157500.0,medium
16000.0,2000.0,0.5333333333333333,551,0,32000000.0,large
25000.0,2000.0,0.8333333333333334,551,0,50000000.0,large
1350.0,200.0,0.045,501,0,270000.0,large
2000.0,100.0,0.06666666666666667,501,0,200000.0,large
2500.0,75.0,0.08333333333333333,501,0,187500.0,medium
1300.0,100.0,0.043333333333333335,501,0,130000.0,medium
1930.0,50.0,0.06433333333333334,501,0,96500.0,medium
50.0,50.0,0.0016666666666666668,123,0,2500.0,small
320.0,220.0,0.010666666666666666,501,0,70400.0,medium
2600.0,50.0,0.08666666666666667,501,0,130000.0,medium
2500.0,100.0,0.08333333333333333,501,1,250000.0,large
3500.0,85.0,0.11666666666666667,501,0,297500.0,large
2100.0,70.0,0.07,512,0,147000.0,medium
400.0,200.0,0.013333333333333334,501,0,80000.0,medium
40.0,40.0,0.0013333333333333333,123,0,1600.0,small
1500.0,50.0,0.05,501,0,75000.0,medium
1852.0,100.0,0.061733333333333335,501,0,185200.0,medium
1780.0,55.0,0.059333333333333335,517,0,97900.0,medium
1640.0,85.0,0.05466666666666667,511,0,139400.0,medium
3575.0,150.0,0.11916666666666667,25,0,536250.0,large
3678.0,150.0,0.1226,25,0,551700.0,large
3500.0,150.0,0.11666666666666667,25,0,525000.0,large
1385.0,100.0,0.04616666666666667,501,0,138500.0,medium
2000.0,40.0,0.06666666666666667,501,0,80000.0,medium
1800.0,200.0,0.06,501,0,360000.0,large
2600.0,125.0,0.08666666666666667,512,0,325000.0,large
60.0,60.0,0.002,127,1,3600.0,small
1030.0,100.0,0.034333333333333334,501,0,103000.0,medium
2200.0,75.0,0.07333333333333333,168,0,165000.0,medium
180.0,150.0,0.006,123,1,27000.0,small
60.0,60.0,0.002,25,0,3600.0,small
65.0,65.0,0.0021666666666666666,501,0,4225.0,small
2104.0,29.0,0.07013333333333334,349,0,61016.0,medium
2400.0,100.0,0.08,501,0,240000.0,large
40.0,40.0,0.0013333333333333333,125,0,1600.0,small
20.0,20.0,0.0006666666666666666,123,0,400.0,small
50.0,50.0,0.0016666666666666668,115,1,2500.0,small
2600.0,40.0,0.08666666666666667,36,1,104000.0,medium
1600.0,50.0,0.05333333333333334,25,0,80000.0,medium
1600.0,50.0,0.05333333333333334,25,0,80000.0,medium
2480.0,50.0,0.08266666666666667,501,0,124000.0,medium
2000.0,100.0,0.06666666666666667,501,0,200000.0,large
2150.0,50.0,0.07166666666666667,501,0,107500.0,medium
1550.0,200.0,0.051666666666666666,501,0,310000.0,large
60.0,50.0,0.002,25,0,3000.0,small
1292.0,40.0,0.04306666666666667,501,0,51680.0,medium
1053.0,40.0,0.0351,501,0,42120.0,small
2500.0,50.0,0.08333333333333333,501,0,125000.0,medium
2450.0,40.0,0.08166666666666667,501,0,98000.0,medium
980.0,45.0,0.03266666666666666,501,0,44100.0,small
1600.0,50.0,0.05333333333333334,25,0,80000.0,medium
1600.0,100.0,0.05333333333333334,25,0,160000.0,medium
1600.0,50.0,0.05333333333333334,25,0,80000.0,medium
1600.0,50.0,0.05333333333333334,25,0,80000.0,medium
1600.0,100.0,0.05333333333333334,25,0,160000.0,medium
1600.0,100.0,0.05333333333333334,25,0,160000.0,medium
40.0,40.0,0.0013333333333333333,123,0,1600.0,small
1100.0,75.0,0.03666666666666667,168,0,82500.0,medium
20.0,20.0,0.0006666666666666666,27,0,400.0,small
20.0,20.0,0.0006666666666666666,27,0,400.0,small
20.0,20.0,0.0006666666666666666,27,0,400.0,small
1950.0,50.0,0.065,301,0,97500.0,medium
15.0,15.0,0.0005,127,0,225.0,small
18.0,18.0,0.0006,127,1,324.0,small
2300.0,100.0,0.07666666666666666,512,0,230000.0,large
500.0,200.0,0.016666666666666666,123,0,100000.0,medium
300.0,100.0,0.01,123,0,30000.0,small
3400.0,150.0,0.11333333333333333,501,0,510000.0,large
2600.0,60.0,0.08666666666666667,501,0,156000.0,medium
850.0,60.0,0.028333333333333332,501,0,51000.0,medium
1600.0,100.0,0.05333333333333334,501,0,160000.0,medium
50.0,50.0,0.0016666666666666668,123,0,2500.0,small
2200.0,60.0,0.07333333333333333,517,1,132000.0,medium
50.0,50.0,0.0016666666666666668,25,0,2500.0,small
2000.0,75.0,0.06666666666666667,501,0,150000.0,medium
2000.0,100.0,0.06666666666666667,501,0,200000.0,large
50.0,20.0,0.0016666666666666668,123,0,1000.0,small
50.0,20.0,0.0016666666666666668,123,0,1000.0,small
50.0,20.0,0.0016666666666666668,123,0,1000.0,small
50.0,20.0,0.0016666666666666668,123,0,1000.0,small
25.0,25.0,0.0008333333333333334,123,0,625.0,small
900.0,250.0,0.03,501,0,225000.0,large
2100.0,100.0,0.07,25,0,210000.0,large
60.0,60.0,0.002,501,0,3600.0,small
2000.0,100.0,0.06666666666666667,501,0,200000.0,large
3000.0,100.0,0.1,501,0,300000.0,large
2300.0,60.0,0.07666666666666666,501,0,138000.0,medium
4000.0,150.0,0.13333333333333333,25,0,600000.0,large
4200.0,150.0,0.14,25,0,630000.0,large
4100.0,150.0,0.13666666666666666,25,0,615000.0,large
2600.0,200.0,0.08666666666666667,501,0,520000.0,large
33.0,33.0,0.0011,501,1,1089.0,small
50.0,50.0,0.0016666666666666668,25,0,2500.0,small
75.0,75.0,0.0025,501,0,5625.0,small
3840.0,50.0,0.128,173,0,192000.0,medium
1900.0,50.0,0.06333333333333334,501,0,95000.0,medium
60.0,60.0,0.002,123,0,3600.0,small
25.0,25.0,0.0008333333333333334,501,0,625.0,small
40.0,40.0,0.0013333333333333333,123,0,1600.0,small
1950.0,40.0,0.065,501,0,78000.0,medium
2225.0,50.0,0.07416666666666667,25,1,111250.0,medium
880.0,100.0,0.029333333333333333,501,0,88000.0,medium
80.0,80.0,0.0026666666666666666,123,1,6400.0,small
5200.0,45.0,0.17333333333333334,179,0,234000.0,large
5000.0,4000.0,0.16666666666666666,551,0,20000000.0,large
2330.0,100.0,0.07766666666666666,47,0,233000.0,large
37.0,37.0,0.0012333333333333332,123,0,1369.0,small
3000.0,30.0,0.1,168,0,90000.0,medium
65.0,65.0,0.0021666666666666666,25,0,4225.0,small
80.0,80.0,0.0026666666666666666,501,0,6400.0,small
1750.0,24.0,0.058333333333333334,36,0,42000.0,small
3000.0,70.0,0.1,513,1,210000.0,large
2500.0,70.0,0.08333333333333333,513,1,175000.0,medium
2500.0,50.0,0.08333333333333333,501,0,125000.0,medium
48.0,48.0,0.0016,127,1,2304.0,small
3000.0,150.0,0.1,512,0,450000.0,large
10000.0,2000.0,0.3333333333333333,551,0,20000000.0,large
1300.0,80.0,0.043333333333333335,301,0,104000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
4300.0,50.0,0.14333333333333334,43,0,215000.0,large
40.0,40.0,0.0013333333333333333,123,0,1600.0,small
65.0,65.0,0.0021666666666666666,123,0,4225.0,small
2500.0,30.0,0.08333333333333333,501,0,75000.0,medium
80.0,25.0,0.0026666666666666666,123,0,2000.0,small
20.0,20.0,0.0006666666666666666,501,0,400.0,small
50.0,50.0,0.0016666666666666668,501,0,2500.0,small
2780.0,120.0,0.09266666666666666,501,0,333600.0,large
1900.0,50.0,0.06333333333333334,168,0,95000.0,medium
40.0,40.0,0.0013333333333333333,123,0,1600.0,small
2600.0,100.0,0.08666666666666667,501,0,260000.0,large
2240.0,75.0,0.07466666666666667,501,0,168000.0,medium
50.0,40.0,0.0016666666666666668,123,0,2000.0,small
40.0,40.0,0.0013333333333333333,123,1,1600.0,small
400.0,150.0,0.013333333333333334,501,0,60000.0,medium
1100.0,60.0,0.03666666666666667,512,0,66000.0,medium
52.0,52.0,0.0017333333333333333,123,0,2704.0,small
1600.0,75.0,0.05333333333333334,501,0,120000.0,medium
3500.0,75.0,0.11666666666666667,47,0,262500.0,large
2020.0,100.0,0.06733333333333333,512,0,202000.0,large
4526.0,245.0,0.15086666666666668,123,0,1108870.0,large
5000.0,150.0,0.16666666666666666,123,0,750000.0,large
2120.0,100.0,0.07066666666666667,501,0,212000.0,large
50.0,50.0,0.0016666666666666668,25,1,2500.0,small
200.0,200.0,0.006666666666666667,501,0,40000.0,small
1800.0,50.0,0.06,501,0,90000.0,medium
57.0,51.0,0.0019,147,0,2907.0,small
57.0,51.0,0.0019,147,0,2907.0,small
44.0,44.0,0.0014666666666666667,501,0,1936.0,small
2000.0,60.0,0.06666666666666667,501,1,120000.0,medium
2500.0,80.0,0.08333333333333333,501,0,200000.0,large
4549.0,75.0,0.15163333333333334,34,1,341175.0,large
1300.0,100.0,0.043333333333333335,501,0,130000.0,medium
1140.0,100.0,0.038,501,0,114000.0,medium
2318.0,50.0,0.07726666666666666,36,1,115900.0,medium
38.0,38.0,0.0012666666666666666,115,0,1444.0,small
40.0,40.0,0.0013333333333333333,123,1,1600.0,small
2700.0,100.0,0.09,506,0,270000.0,large
150.0,150.0,0.005,501,0,22500.0,small
6010.0,70.0,0.20033333333333334,25,0,420700.0,large
2000.0,30.0,0.06666666666666667,501,0,60000.0,medium
2000.0,40.0,0.06666666666666667,25,0,80000.0,medium
50.0,50.0,0.0016666666666666668,115,1,2500.0,small
1900.0,50.0,0.06333333333333334,501,0,95000.0,medium
1794.0,50.0,0.0598,501,0,89700.0,medium
2600.0,50.0,0.08666666666666667,501,0,130000.0,medium
90.0,90.0,0.003,501,0,8100.0,small
2450.0,60.0,0.08166666666666667,501,0,147000.0,medium
30.0,30.0,0.001,127,0,900.0,small
1800.0,60.0,0.06,501,0,108000.0,medium
1800.0,100.0,0.06,501,0,180000.0,medium
2000.0,180.0,0.06666666666666667,511,1,360000.0,large
2095.0,40.0,0.06983333333333333,309,0,83800.0,medium
500.0,100.0,0.016666666666666666,25,0,50000.0,medium
500.0,100.0,0.016666666666666666,25,0,50000.0,medium
700.0,100.0,0.023333333333333334,25,0,70000.0,medium
650.0,100.0,0.021666666666666667,25,0,65000.0,medium
2500.0,120.0,0.08333333333333333,47,1,300000.0,large
100.0,100.0,0.0033333333333333335,25,0,10000.0,small
50.0,35.0,0.0016666666666666668,127,0,1750.0,small
71.0,71.0,0.0023666666666666667,115,1,5041.0,small
2600.0,50.0,0.08666666666666667,501,0,130000.0,medium
3500.0,25.0,0.11666666666666667,25,0,87500.0,medium
2410.0,37.0,0.08033333333333334,36,1,89170.0,medium
2500.0,75.0,0.08333333333333333,501,1,187500.0,medium
1750.0,200.0,0.058333333333333334,501,0,350000.0,large
250.0,300.0,0.008333333333333333,512,0,75000.0,medium
2900.0,100.0,0.09666666666666666,501,0,290000.0,large
1500.0,75.0,0.05,501,0,112500.0,medium
2300.0,50.0,0.07666666666666666,501,0,115000.0,medium
2540.0,100.0,0.08466666666666667,501,0,254000.0,large
2500.0,70.0,0.08333333333333333,501,0,175000.0,medium
44.0,44.0,0.0014666666666666667,123,0,1936.0,small
700.0,20.0,0.023333333333333334,501,0,14000.0,small
2600.0,60.0,0.08666666666666667,501,1,156000.0,medium
30.0,30.0,0.001,123,0,900.0,small
2500.0,120.0,0.08333333333333333,501,0,300000.0,large
2000.0,90.0,0.06666666666666667,501,0,180000.0,medium
2295.0,75.0,0.0765,511,1,172125.0,medium
1500.0,100.0,0.05,501,0,150000.0,medium
2035.0,70.0,0.06783333333333333,512,0,142450.0,medium
2842.0,70.0,0.09473333333333334,512,1,198940.0,medium
1800.0,50.0,0.06,501,0,90000.0,medium
2900.0,60.0,0.09666666666666666,501,0,174000.0,medium
20.0,20.0,0.0006666666666666666,123,1,400.0,small
100.0,100.0,0.0033333333333333335,501,0,10000.0,small
50.0,50.0,0.0016666666666666668,25,0,2500.0,small
50.0,50.0,0.0016666666666666668,123,0,2500.0,small
400.0,330.0,0.013333333333333334,501,0,132000.0,medium
60.0,60.0,0.002,501,0,3600.0,small
66.0,66.0,0.0022,25,0,4356.0,small
50.0,47.0,0.0016666666666666668,36,1,2350.0,small
3200.0,75.0,0.10666666666666667,501,0,240000.0,large
60.0,60.0,0.002,123,0,3600.0,small
40.0,40.0,0.0013333333333333333,123,0,1600.0,small
20.0,20.0,0.0006666666666666666,123,0,400.0,small
800.0,50.0,0.02666666666666667,501,0,40000.0,small
1950.0,125.0,0.065,501,0,243750.0,large
1880.0,50.0,0.06266666666666666,511,0,94000.0,medium
2150.0,75.0,0.07166666666666667,501,0,161250.0,medium
2600.0,150.0,0.08666666666666667,501,0,390000.0,large
1915.0,70.0,0.06383333333333334,501,0,134050.0,medium
2420.0,75.0,0.08066666666666666,345,1,181500.0,medium
3000.0,300.0,0.1,551,0,900000.0,large
1200.0,60.0,0.04,35,0,72000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
1600.0,75.0,0.05333333333333334,25,0,120000.0,medium
2000.0,100.0,0.06666666666666667,501,0,200000.0,large
2900.0,50.0,0.09666666666666666,168,0,145000.0,medium
150.0,100.0,0.005,25,0,15000.0,small
40.0,40.0,0.0013333333333333333,123,0,1600.0,small
1800.0,65.0,0.06,501,0,117000.0,medium
50.0,50.0,0.0016666666666666668,123,1,2500.0,small
2680.0,200.0,0.08933333333333333,501,0,536000.0,large
3400.0,200.0,0.11333333333333333,501,0,680000.0,large
2895.0,227.0,0.0965,501,0,657165.0,large
25.0,25.0,0.0008333333333333334,123,0,625.0,small
2400.0,60.0,0.08,501,0,144000.0,medium
75.0,75.0,0.0025,123,1,5625.0,small
2000.0,120.0,0.06666666666666667,501,1,240000.0,large
2000.0,120.0,0.06666666666666667,501,0,240000.0,large
70.0,70.0,0.0023333333333333335,123,1,4900.0,small
2200.0,70.0,0.07333333333333333,501,0,154000.0,medium
10000.0,1000.0,0.3333333333333333,551,0,10000000.0,large
2100.0,60.0,0.07,501,0,126000.0,medium
65.0,65.0,0.0021666666666666666,123,0,4225.0,small
100.0,100.0,0.0033333333333333335,501,0,10000.0,small
225.0,75.0,0.0075,25,0,16875.0,small
1800.0,50.0,0.06,501,0,90000.0,medium
1300.0,60.0,0.043333333333333335,501,0,78000.0,medium
1900.0,60.0,0.06333333333333334,501,1,114000.0,medium
50.0,50.0,0.0016666666666666668,25,0,2500.0,small
3300.0,40.0,0.11,301,0,132000.0,medium
1524.0,66.0,0.0508,501,0,100584.0,medium
2600.0,100.0,0.08666666666666667,501,0,260000.0,large
2300.0,70.0,0.07666666666666666,501,0,161000.0,medium
4990.0,70.0,0.16633333333333333,501,0,349300.0,large
3700.0,350.0,0.12333333333333334,551,0,1295000.0,large
3300.0,350.0,0.11,551,0,1155000.0,large
15000.0,4000.0,0.5,551,0,60000000.0,large
50.0,50.0,0.0016666666666666668,123,1,2500.0,small
2600.0,100.0,0.08666666666666667,501,0,260000.0,large
2500.0,100.0,0.08333333333333333,501,0,250000.0,large
100.0,100.0,0.0033333333333333335,25,0,10000.0,small
2600.0,60.0,0.08666666666666667,34,1,156000.0,medium
3800.0,200.0,0.12666666666666668,501,0,760000.0,large
6213.0,75.0,0.2071,337,0,465975.0,large
2700.0,30.0,0.09,25,1,81000.0,medium
75.0,75.0,0.0025,123,1,5625.0,small
1500.0,30.0,0.05,501,0,45000.0,small
1000.0,50.0,0.03333333333333333,501,0,50000.0,medium
5191.0,400.0,0.17303333333333334,550,0,2076400.0,large
3400.0,50.0,0.11333333333333333,345,0,170000.0,medium
1515.0,40.0,0.0505,173,0,60600.0,medium
10000.0,4000.0,0.3333333333333333,551,0,40000000.0,large
10000.0,4000.0,0.3333333333333333,551,0,40000000.0,large
3000.0,60.0,0.1,35,1,180000.0,medium
